,phrase,label,sentiment,subjectivity,language,count
WM in Saudi-Arabien,WM in Saudi-Arabien,MISC,,,de,1.0
WOW,WOW,MISC,,,de,1.0
Der Zeuge,Der Zeuge,MISC,,,de,1.0
Eiskeller-Prozess,Eiskeller-Prozess,MISC,,,de,1.0
Britische Lehman-Insolvenz,Britische Lehman-Insolvenz,MISC,,,de,1.0
Runway-Kombi,Runway-Kombi,MISC,,,de,1.0
Aces,Aces,MISC,,,de,1.0
Neuheiten,Neuheiten,MISC,,,de,1.0
italienische,italienische,MISC,,,de,1.0
Bienen-Arten,Bienen-Arten,MISC,,,de,1.0
Nur alle paar Jahre blüht,Nur alle paar Jahre blüht,MISC,,,de,1.0
israelischen,israelischen,MISC,,,de,1.0
Winter-Vorbereitungen“,Winter-Vorbereitungen“,MISC,,,de,1.0
Winter-Vorbereitungen,Winter-Vorbereitungen,MISC,,,de,1.0
Biathlon-Stars,Biathlon-Stars,MISC,,,de,1.0
Bayerischem,Bayerischem,MISC,,,de,1.0
Heimisches Obst“,Heimisches Obst“,MISC,,,de,1.0
Fens…,Fens…,MISC,,,de,1.0
Smart-Home-Gadgets,Smart-Home-Gadgets,MISC,,,de,1.0
BILD,BILD,MISC,,,de,1.0
Winter stattfind…,Winter stattfind…,MISC,,,de,1.0
Inter­essantes,Inter­essantes,MISC,,,de,1.0
WM im Winter,WM im Winter,MISC,,,de,1.0
Welt-Fußball-Führung,Welt-Fußball-Führung,MISC,,,de,1.0
Parlamentswahlen 2026,Parlamentswahlen 2026,MISC,,,de,1.0
Ungarische,Ungarische,MISC,,,de,1.0
Sofa,Sofa,MISC,,,de,1.0
Couch-Saison,Couch-Saison,MISC,,,de,1.0
Tagesspiegel-Serientest,Tagesspiegel-Serientest,MISC,,,de,1.0
Abschal­tungen,Abschal­tungen,MISC,,,de,1.0
Ausschrei­bungen,Ausschrei­bungen,MISC,,,de,1.0
Sende­gebiete,Sende­gebiete,MISC,,,de,1.0
Endzeit-Texte,Endzeit-Texte,MISC,,,de,1.0
Meister der Apokalypse“,Meister der Apokalypse“,MISC,,,de,1.0
Bürgergeld wir…,Bürgergeld wir…,MISC,,,de,1.0
ADAC-Bestenlisten,ADAC-Bestenlisten,MISC,,,de,1.0
Fährausfälle“,Fährausfälle“,MISC,,,de,1.0
Ungemütliches,Ungemütliches,MISC,,,de,1.0
Obe…,Obe…,MISC,,,de,1.0
Stürmische Nacht,Stürmische Nacht,MISC,,,de,1.0
Wie d…,Wie d…,MISC,,,de,1.0
Wenn im Herbst das Laub,Wenn im Herbst das Laub,MISC,,,de,1.0
Frü…,Frü…,MISC,,,de,1.0
Oktober-Sonntag,Oktober-Sonntag,MISC,,,de,1.0
Auto­fah…,Auto­fah…,MISC,,,de,1.0
Spätes­tens,Spätes­tens,MISC,,,de,1.0
Bestpreis,Bestpreis,MISC,,,de,1.0
Halloween-Kürbisse,Halloween-Kürbisse,MISC,,,de,1.0
ADAC-Winterreifen,ADAC-Winterreifen,MISC,,,de,1.0
Wechselhaftes Herbstwet,Wechselhaftes Herbstwet,MISC,,,de,1.0
kommunistischen,kommunistischen,MISC,,,de,1.0
Holocaust,Holocaust,MISC,,,de,1.0
Tschechischer,Tschechischer,MISC,,,de,1.0
Oktober-Wochenende,Oktober-Wochenende,MISC,,,de,1.0
Ör… Ahoi Pirates!,Ör… Ahoi Pirates!,MISC,,,de,1.0
Herbst lieben,Herbst lieben,MISC,,,de,1.0
Tag der Kopiere,Tag der Kopiere,MISC,,,de,1.0
Das freundliche Herbstwetter,Das freundliche Herbstwetter,MISC,,,de,1.0
Ein Sturmtief,Ein Sturmtief,MISC,,,de,1.0
05.10.2025,05.10.2025,MISC,,,de,1.0
Das Sturmtief,Das Sturmtief,MISC,,,de,1.0
ostfriesischen,ostfriesischen,MISC,,,de,1.0
Kürbis-König,Kürbis-König,MISC,,,de,1.0
Kino-Programm,Kino-Programm,MISC,,,de,1.0
Wen,Wen,MISC,,,de,1.0
Außenwelt,Außenwelt,MISC,,,de,1.0
Schnee und eisiger Sturm,Schnee und eisiger Sturm,MISC,,,de,1.0
Arabellion im Jahr 2011,Arabellion im Jahr 2011,MISC,,,de,1.0
Generation Z,Generation Z,MISC,,,de,1.0
Du siehst manchmal den Wald,Du siehst manchmal den Wald,MISC,,,de,1.0
Herbst-Suchbild,Herbst-Suchbild,MISC,0.0,0.0,de,1.0
Videos,Videos,MISC,,,de,1.0
Everest-Region,Everest-Region,MISC,,,de,1.0
Schneesturm auf Mount Everest,Schneesturm auf Mount Everest,MISC,,,de,1.0
Dramatische Rettung,Dramatische Rettung,MISC,,,de,1.0
Blick auf den Frühling,Blick auf den Frühling,MISC,,,de,1.0
Spontan-Urlaub,Spontan-Urlaub,MISC,,,de,1.0
off…,off…,MISC,,,de,1.0
Witterung,Witterung,MISC,,,de,1.0
mi…,mi…,MISC,,,de,1.0
Die Hochwasserschutzanlage,Die Hochwasserschutzanlage,MISC,,,de,1.0
12 Mio. Euro,12 Mio. Euro,MISC,,,de,1.0
Campingplatzes,Campingplatzes,MISC,,,de,1.0
Wintertourismus“,Wintertourismus“,MISC,,,de,1.0
Stadtacker Potsdam“,Stadtacker Potsdam“,MISC,,,de,1.0
Ernäh…,Ernäh…,MISC,,,de,1.0
Saarlan…,Saarlan…,MISC,,,de,1.0
nächsten Tagen bestimme…,nächsten Tagen bestimme…,MISC,,,de,1.0
Qualifying,Qualifying,MISC,,,de,1.0
Wildunfälle,Wildunfälle,MISC,,,de,1.0
Tieren“,Tieren“,MISC,,,de,1.0
"Blütenform
","Blütenform
",MISC,,,de,1.0
DNA-Kristalle,DNA-Kristalle,MISC,,,de,1.0
Eich…,Eich…,MISC,,,de,1.0
eingegroovt,eingegroovt,MISC,,,de,1.0
CrowdFarming,CrowdFarming,MISC,,,de,1.0
Menschen i…,Menschen i…,MISC,,,de,1.0
Herbst-Schmuddelwetter,Herbst-Schmuddelwetter,MISC,,,de,1.0
Mannschafts-EM,Mannschafts-EM,MISC,,,de,1.0
Echo,Echo,MISC,,,de,1.0
Loop-One-Festival“,Loop-One-Festival“,MISC,,,de,1.0
Sister Europe,Sister Europe,MISC,,,de,1.0
Willkommen im schrägen Universum,Willkommen im schrägen Universum,MISC,,,de,1.0
golden“,golden“,MISC,,,de,1.0
Samy x Conductor,Samy x Conductor,MISC,,,de,1.0
"Stichwort
Weltlage","Stichwort
Weltlage",MISC,,,de,1.0
"Herbst
","Herbst
",MISC,,,de,1.0
Cozy Games,Cozy Games,MISC,,,de,1.0
Mission Titelverteidigung,Mission Titelverteidigung,MISC,,,de,1.0
Deutsches Weininstitut,Deutsches Weininstitut,MISC,,,de,1.0
Jahr b…,Jahr b…,MISC,,,de,1.0
Solarmodule über Weinbergen,Solarmodule über Weinbergen,MISC,,,de,1.0
Agri-Photovoltaik,Agri-Photovoltaik,MISC,,,de,1.0
Bun…,Bun…,MISC,,,de,1.0
BILD-Weinkolumnisten,BILD-Weinkolumnisten,MISC,,,de,1.0
GEO,GEO,MISC,,,de,1.0
Didebashvili,Didebashvili,MISC,,,de,1.0
Herbstes,Herbstes,MISC,,,de,1.0
Mittwoch i…,Mittwoch i…,MISC,,,de,1.0
N…,N…,MISC,,,de,1.0
grossen deutschen Anbaugebiete unter dem nassen Wetter,grossen deutschen Anbaugebiete unter dem nassen Wetter,MISC,,,de,1.0
Wintersportsaison,Wintersportsaison,MISC,,,de,1.0
Das große Skigebiet Feldberg im Hochschwarzwald,Das große Skigebiet Feldberg im Hochschwarzwald,MISC,,,de,1.0
Harry Potter-Filmen …,Harry Potter-Filmen …,MISC,,,de,1.0
"Harry Potter""-Kuscheldecke","Harry Potter""-Kuscheldecke",MISC,,,de,1.0
Monster Muse,Monster Muse,MISC,,,de,1.0
Harry Potter-Strickkleid,Harry Potter-Strickkleid,MISC,,,de,1.0
Harry Potter“-Strickkleid,Harry Potter“-Strickkleid,MISC,,,de,1.0
"Harry Potter""-Strickkleid","Harry Potter""-Strickkleid",MISC,,,de,1.0
Brunnenkresse Saison,Brunnenkresse Saison,MISC,,,de,1.0
Festival De Otoño Cuauhtemoc21.10.2025,Festival De Otoño Cuauhtemoc21.10.2025,MISC,,,de,1.0
Grill-Attraktion,Grill-Attraktion,MISC,,,de,1.0
Landwirtschafts-Monster,Landwirtschafts-Monster,MISC,,,de,1.0
XXL-Grill,XXL-Grill,MISC,,,de,1.0
kroatischen,kroatischen,MISC,,,de,1.0
deutschen Tischtennis-Frauen,deutschen Tischtennis-Frauen,MISC,,,de,1.0
Die Fakten im Überblick,Die Fakten im Überblick,MISC,,,de,1.0
Herbst zu lieben,Herbst zu lieben,MISC,,,de,1.0
Wintervorbereitungen“,Wintervorbereitungen“,MISC,,,de,1.0
Lieferservice,Lieferservice,MISC,,,de,1.0
Motorradfahrer“,Motorradfahrer“,MISC,,,de,1.0
Herbst in Bayern,Herbst in Bayern,MISC,,,de,1.0
It’s over,It’s over,MISC,,,de,1.0
Gutes tu…,Gutes tu…,MISC,,,de,1.0
Historische Parkanlage“,Historische Parkanlage“,MISC,,,de,1.0
Deutschen Weininstitut,Deutschen Weininstitut,MISC,,,de,1.0
Dieses Jahr ernten die deutschen Weinbaubetriebe,Dieses Jahr ernten die deutschen Weinbaubetriebe,MISC,,,de,1.0
kälteren Zeit des Jahres,kälteren Zeit des Jahres,MISC,,,de,1.0
lnw,lnw,MISC,,,de,1.0
Tischtennis-Team-EM,Tischtennis-Team-EM,MISC,,,de,1.0
Köln/Münster,Köln/Münster,MISC,,,de,1.0
Die Ernte der dicken Früchte,Die Ernte der dicken Früchte,MISC,,,de,1.0
September-Regen,September-Regen,MISC,,,de,1.0
Alice,Alice,MISC,,,de,1.0
Balkon…,Balkon…,MISC,,,de,1.0
Winterflugplan 2025/26,Winterflugplan 2025/26,MISC,,,de,1.0
Bl…,Bl…,MISC,,,de,1.0
Winterland The Colors of Snow,Winterland The Colors of Snow,MISC,,,de,1.0
The Colors of Snow,The Colors of Snow,MISC,,,de,1.0
Cannabis-Legalisierung,Cannabis-Legalisierung,MISC,,,de,1.0
Wein-Bilanz,Wein-Bilanz,MISC,,,de,1.0
Die Moselwinzer,Die Moselwinzer,MISC,,,de,1.0
Bücher“,Bücher“,MISC,,,de,1.0
Buch zum Buch,Buch zum Buch,MISC,,,de,1.0
Tischtennis-EM,Tischtennis-EM,MISC,,,de,1.0
Herbst a…,Herbst a…,MISC,,,de,1.0
Spinnen im Winter,Spinnen im Winter,MISC,,,de,1.0
Fak…,Fak…,MISC,,,de,1.0
Der Krieg,Der Krieg,MISC,,,de,1.0
Jahreszeit,Jahreszeit,MISC,,,de,1.0
Hörerlebnis“,Hörerlebnis“,MISC,,,de,1.0
Neue Audio-Tour,Neue Audio-Tour,MISC,,,de,1.0
Alte Buchen…,Alte Buchen…,MISC,,,de,1.0
Arabischen Frühling“,Arabischen Frühling“,MISC,,,de,1.0
Fußball-WM,Fußball-WM,MISC,,,de,1.0
ZEIT,ZEIT,MISC,,,de,1.0
Der spinnenartige Bauroboter Charlotte,Der spinnenartige Bauroboter Charlotte,MISC,,,de,1.0
Gran Turismo,Gran Turismo,MISC,,,de,1.0
Assetto Corsa,Assetto Corsa,MISC,,,de,1.0
iRacing,iRacing,MISC,,,de,1.0
"True2Track""-System","True2Track""-System",MISC,,,de,1.0
Brennendes Laub,Brennendes Laub,MISC,,,de,1.0
Brände“,Brände“,MISC,,,de,1.0
Tatve…,Tatve…,MISC,,,de,1.0
Obers…,Obers…,MISC,,,de,1.0
Die Schwestern Grimm,Die Schwestern Grimm,MISC,,,de,1.0
Die Grimm,Die Grimm,MISC,,,de,1.0
Fantasy-Abenteuerserie,Fantasy-Abenteuerserie,MISC,,,de,1.0
Beaver,Beaver,MISC,,,de,1.0
Xi,Xi,MISC,,,de,1.0
Die WELT,Die WELT,MISC,,,de,1.0
nächsten Jahr,nächsten Jahr,MISC,,,de,1.0
Olympischen Winterspielen,Olympischen Winterspielen,MISC,,,de,1.0
Winter-Olympia,Winter-Olympia,MISC,,,de,1.0
Winterspiele in Italien“,Winterspiele in Italien“,MISC,,,de,1.0
Niedersa…,Niedersa…,MISC,,,de,1.0
Oldenburgia,Oldenburgia,MISC,0.6999999999999998,0.0,de,1.0
Weltkindertag“,Weltkindertag“,MISC,,,de,1.0
Déjeuner  ,Déjeuner  ,MISC,,,de,1.0
Hochwasserübung“,Hochwasserübung“,MISC,,,de,1.0
Österreichischen Olympischen Comites,Österreichischen Olympischen Comites,MISC,,,de,1.0
Intermezzo i…,Intermezzo i…,MISC,,,de,1.0
Wetterwechs…,Wetterwechs…,MISC,,,de,1.0
Hohe Temperaturen“,Hohe Temperaturen“,MISC,,,de,1.0
Son…,Son…,MISC,,,de,1.0
Sommerfinale“,Sommerfinale“,MISC,,,de,1.0
Der bunte Herbst,Der bunte Herbst,MISC,,,de,1.0
Höhenangst,Höhenangst,MISC,,,de,1.0
Raps,Raps,MISC,0.0,0.0,de,1.0
stern,stern,MISC,,,de,1.0
RLP,RLP,MISC,,,de,1.0
Tiktok-Deal,Tiktok-Deal,MISC,,,de,1.0
Shutdown“,Shutdown“,MISC,,,de,1.0
amerikanische,amerikanische,MISC,,,de,1.0
Wolfsburg-Star,Wolfsburg-Star,MISC,,,de,1.0
Zeit“,Zeit“,MISC,,,de,1.0
Londoner,Londoner,MISC,,,de,1.0
Wetteraussicht“,Wetteraussicht“,MISC,,,de,1.0
Ukra…,Ukra…,MISC,,,de,1.0
nass-kühlen,nass-kühlen,MISC,,,de,1.0
Jahr 2025,Jahr 2025,MISC,,,de,1.0
Ru…,Ru…,MISC,,,de,1.0
Cup,Cup,MISC,,,de,1.0
Multiplayer-Survival,Multiplayer-Survival,MISC,,,de,1.0
Samorost 2,Samorost 2,MISC,,,de,1.0
Project Winter,Project Winter,MISC,,,de,1.0
Gratis-Spiele,Gratis-Spiele,MISC,,,de,1.0
Erntebeginn“,Erntebeginn“,MISC,,,de,1.0
Die Herbstdeichschauen,Die Herbstdeichschauen,MISC,,,de,1.0
Chr…,Chr…,MISC,,,de,1.0
Pluszeichen“,Pluszeichen“,MISC,,,de,1.0
Schweizer Weinbauern,Schweizer Weinbauern,MISC,,,de,1.0
Tag“,Tag“,MISC,,,de,1.0
Staudä…,Staudä…,MISC,,,de,1.0
Ein letztes Mal Sommer-Feeling,Ein letztes Mal Sommer-Feeling,MISC,,,de,1.0
Birnen,Birnen,MISC,,,de,1.0
New Zealand Transport Agency1,New Zealand Transport Agency1,MISC,,,de,1.0
Sommerspielen 2028,Sommerspielen 2028,MISC,,,de,1.0
Blättermeer,Blättermeer,MISC,,,de,1.0
Nachspielzeit,Nachspielzeit,MISC,,,de,1.0
Sonnenspeicher auf Papier,Sonnenspeicher auf Papier,MISC,,,de,1.0
Champions-League-Auftakt,Champions-League-Auftakt,MISC,,,de,1.0
Dortmunder,Dortmunder,MISC,,,de,1.0
Ein Jahr nach der Flut,Ein Jahr nach der Flut,MISC,,,de,1.0
Vogelzug“,Vogelzug“,MISC,,,de,1.0
Wenn klimawandel…,Wenn klimawandel…,MISC,,,de,1.0
Deutscher Apothekerverbände,Deutscher Apothekerverbände,MISC,,,de,1.0
Bundesliga-Geschichte,Bundesliga-Geschichte,MISC,,,de,1.0
feier…,feier…,MISC,,,de,1.0
Minute u,Minute u,MISC,,,de,1.0
Tagesverlauf kan,Tagesverlauf kan,MISC,,,de,1.0
Apfel des Jahres,Apfel des Jahres,MISC,,,de,1.0
Jahrhundertkatastrophe,Jahrhundertkatastrophe,MISC,,,de,1.0
Rund ein Jahr,Rund ein Jahr,MISC,,,de,1.0
Beauty-Sekt,Beauty-Sekt,MISC,,,de,1.0
Putins Invasion,Putins Invasion,MISC,,,de,1.0
Woltemade,Woltemade,MISC,,,de,1.0
Frisches Obst“,Frisches Obst“,MISC,,,de,1.0
Frisches Obst,Frisches Obst,MISC,,,de,1.0
Reparatur-Richtline,Reparatur-Richtline,MISC,,,de,1.0
Frühling und,Frühling und,MISC,,,de,1.0
Die guten Nachrichten,Die guten Nachrichten,MISC,,,de,1.0
Tomatenmarmelade,Tomatenmarmelade,MISC,,,de,1.0
Uschi Glas,Uschi Glas,MISC,,,de,1.0
Tisch,Tisch,MISC,,,de,1.0
Weinernte“,Weinernte“,MISC,,,de,1.0
Herbst-Feeling,Herbst-Feeling,MISC,,,de,1.0
Spätsommer-Suchbild,Spätsommer-Suchbild,MISC,,,de,1.0
britischer,britischer,MISC,,,de,1.0
Sommer-Comeback,Sommer-Comeback,MISC,0.0,0.0,de,1.0
Todessturz in Chile,Todessturz in Chile,MISC,,,de,1.0
Weinskandal,Weinskandal,MISC,,,de,1.0
Herbststurm,Herbststurm,MISC,0.25,0.0,de,1.0
Wetterkapriolen 2025,Wetterkapriolen 2025,MISC,,,de,1.0
Stürmisches Wetter“,Stürmisches Wetter“,MISC,,,de,1.0
Der Herbst,Der Herbst,MISC,,,de,1.0
Stürmisches Wetter,Stürmisches Wetter,MISC,,,de,1.0
Olympia-Saison,Olympia-Saison,MISC,,,de,1.0
Italienischer,Italienischer,MISC,,,de,1.0
1:0-Erfolg am Sonntag,1:0-Erfolg am Sonntag,MISC,,,de,1.0
kanadischen,kanadischen,MISC,,,de,1.0
Thüringens gr,Thüringens gr,MISC,,,de,1.0
Kurioser Fall“,Kurioser Fall“,MISC,,,de,1.0
Herbststurm…,Herbststurm…,MISC,,,de,1.0
Diebe klauen,Diebe klauen,MISC,,,de,1.0
Worms vom Sonntag…,Worms vom Sonntag…,MISC,,,de,1.0
Ortes,Ortes,MISC,,,de,1.0
Salatköpfe u…,Salatköpfe u…,MISC,,,de,1.0
Zentral-BC,Zentral-BC,MISC,,,de,1.0
Die Schwestern Grimm“,Die Schwestern Grimm“,MISC,,,de,1.0
Vierschanzentournee,Vierschanzentournee,MISC,,,de,1.0
BRIG…,BRIG…,MISC,,,de,1.0
Paris Fashion Week,Paris Fashion Week,MISC,,,de,1.0
Blaulicht“,Blaulicht“,MISC,,,de,1.0
Gletsc…,Gletsc…,MISC,,,de,1.0
ve…,ve…,MISC,0.0,0.0,de,1.0
Eisige Stille,Eisige Stille,MISC,,,de,1.0
Dead of Winter – Eisige Stille,Dead of Winter – Eisige Stille,MISC,,,de,1.0
Sommer-Bilanz“,Sommer-Bilanz“,MISC,,,de,1.0
Notfälle“,Notfälle“,MISC,,,de,1.0
Tagessieg,Tagessieg,MISC,,,de,1.0
Zugvögel am Himmel,Zugvögel am Himmel,MISC,,,de,1.0
Toten“,Toten“,MISC,,,de,1.0
Amazon-Deal,Amazon-Deal,MISC,,,de,1.0
Akku-Laubbläser,Akku-Laubbläser,MISC,,,de,1.0
Greencard könnt ihr maximal 90 Tage,Greencard könnt ihr maximal 90 Tage,MISC,,,de,1.0
Willkommen an der Westküste,Willkommen an der Westküste,MISC,,,de,1.0
Urlaub in Fort Myers - Beach-Life,Urlaub in Fort Myers - Beach-Life,MISC,,,de,1.0
ehemal…,ehemal…,MISC,,,de,1.0
Wende,Wende,MISC,,,de,1.0
Wechsel im Winter,Wechsel im Winter,MISC,,,de,1.0
Radmode für Männer,Radmode für Männer,MISC,,,de,1.0
Vitaminreiches,Vitaminreiches,MISC,,,de,1.0
Wassertouren,Wassertouren,MISC,,,de,1.0
Wassertouren unternehme…,Wassertouren unternehme…,MISC,,,de,1.0
Olympischen Spielen in Paris,Olympischen Spielen in Paris,MISC,,,de,1.0
Null Starter,Null Starter,MISC,,,de,1.0
Apple TV+,Apple TV+,MISC,,,de,1.0
jed…,jed…,MISC,,,de,1.0
Gru…,Gru…,MISC,,,de,1.0
Nutria-Invasion,Nutria-Invasion,MISC,,,de,1.0
Tag der Deutschen Einheit,Tag der Deutschen Einheit,MISC,,,de,1.0
Landeserntedankfest,Landeserntedankfest,MISC,-1.0,0.0,de,1.0
Nager-Reviere,Nager-Reviere,MISC,,,de,1.0
Die invasive Art,Die invasive Art,MISC,,,de,1.0
Invasive Nutrias“,Invasive Nutrias“,MISC,,,de,1.0
T46,T46,MISC,,,de,1.0
deutschen Teams,deutschen Teams,MISC,,,de,1.0
WM-Bronze,WM-Bronze,MISC,,,de,1.0
IPO-Pläne,IPO-Pläne,MISC,,,de,1.0
DeepL,DeepL,MISC,,,de,1.0
Nordseeküste,Nordseeküste,MISC,0.0,0.0,de,1.0
Tag für Tag mi…,Tag für Tag mi…,MISC,,,de,1.0
Getreidebauern,Getreidebauern,MISC,,,de,1.0
Hopfenpflanzer“,Hopfenpflanzer“,MISC,,,de,1.0
Jahr für Landwirte,Jahr für Landwirte,MISC,,,de,1.0
Erntedank in Bayern“,Erntedank in Bayern“,MISC,,,de,1.0
Das deutsche Gewichtheben,Das deutsche Gewichtheben,MISC,,,de,1.0
Ein Jahr nach Flutkatastrophe,Ein Jahr nach Flutkatastrophe,MISC,,,de,1.0
Safety-Modus,Safety-Modus,MISC,0.0,0.0,de,1.0
Im Jahr 2024,Im Jahr 2024,MISC,,,de,1.0
Konferenz“,Konferenz“,MISC,,,de,1.0
Ernstfall“,Ernstfall“,MISC,,,de,1.0
BASIC thinking,BASIC thinking,MISC,,,de,1.0
Das sind die besten Wintereifen,Das sind die besten Wintereifen,MISC,,,de,1.0
Hochwasser …,Hochwasser …,MISC,,,de,1.0
Winzer,Winzer,MISC,,,de,1.0
Der Regen,Der Regen,MISC,,,de,1.0
PV-Anlagen auf Flachdächern,PV-Anlagen auf Flachdächern,MISC,,,de,1.0
Eintracht-Athleten,Eintracht-Athleten,MISC,,,de,1.0
r…,r…,MISC,,,de,1.0
Voigt,Voigt,MISC,,,de,1.0
Voriges Jahr,Voriges Jahr,MISC,,,de,1.0
… ...,… ...,MISC,,,de,1.0
Apfel-Schwemme,Apfel-Schwemme,MISC,,,de,1.0
US-Zölle,US-Zölle,MISC,,,de,1.0
Herbst“,Herbst“,MISC,,,de,1.0
Regenjacke und Regen,Regenjacke und Regen,MISC,,,de,1.0
Kampfmittelbes…,Kampfmittelbes…,MISC,,,de,1.0
Kampfmittelbeseitiger,Kampfmittelbeseitiger,MISC,,,de,1.0
Abi-Kasse,Abi-Kasse,MISC,,,de,1.0
Ballon d’Or,Ballon d’Or,MISC,,,de,1.0
Arabischen Frühling,Arabischen Frühling,MISC,,,de,1.0
Mini-Schwammerl im Hochgebirge,Mini-Schwammerl im Hochgebirge,MISC,,,de,1.0
Made in Germany,Made in Germany,MISC,,,de,1.0
Kunstgriff Dithmarschen,Kunstgriff Dithmarschen,MISC,,,de,1.0
Top-Weinjahrgang,Top-Weinjahrgang,MISC,,,de,1.0
rheinhessische,rheinhessische,MISC,,,de,1.0
Back to High S,Back to High S,MISC,,,de,1.0
Back to School-Monat,Back to School-Monat,MISC,,,de,1.0
XL-Federmäppchen,XL-Federmäppchen,MISC,,,de,1.0
Luxusjacht-Unglück,Luxusjacht-Unglück,MISC,,,de,1.0
Untergangs,Untergangs,MISC,,,de,1.0
Reformdebatte“,Reformdebatte“,MISC,,,de,1.0
Rückschnitt,Rückschnitt,MISC,,,de,1.0
AP Kamera One volcaho,AP Kamera One volcaho,MISC,,,de,1.0
Todesopfer - Hochwasser-Drama,Todesopfer - Hochwasser-Drama,MISC,,,de,1.0
Groß-Aggschussgrabe…,Groß-Aggschussgrabe…,MISC,,,de,1.0
Sanierungsarbeiten,Sanierungsarbeiten,MISC,,,de,1.0
Wetterlage,Wetterlage,MISC,,,de,1.0
Goldener Herbst,Goldener Herbst,MISC,,,de,1.0
Der Einfluss eines Hochdruckgebietes,Der Einfluss eines Hochdruckgebietes,MISC,,,de,1.0
Hel…,Hel…,MISC,,,de,1.0
burgenländischen Weinbauern,burgenländischen Weinbauern,MISC,,,de,1.0
Indonesische,Indonesische,MISC,,,de,1.0
Men…,Men…,MISC,,,de,1.0
Die neue Woche,Die neue Woche,MISC,,,de,1.0
Kühles Herbstwetter,Kühles Herbstwetter,MISC,,,de,1.0
Sonne statt Schnee,Sonne statt Schnee,MISC,,,de,1.0
Gefahr durch Niedrigwasser,Gefahr durch Niedrigwasser,MISC,,,de,1.0
